region,year,vrp,real_vrp,population,real_vrp_pop
Пензенская область,2004,59711700100.0,99042216906.45024,1435523.0,41595.78084085034
Пензенская область,2005,74362675900.0,122486000776.5569,1425562.0,52163.76130957475
Пензенская область,2006,88804962400.0,135439370000.56664,1415899.0,62719.8425876422
Пензенская область,2007,119103953300.0,156324748635.03433,1408542.0,84558.32577232344
Пензенская область,2008,147853248700.0,180184210165.3015,1401755.0,105477.24010258568
Пензенская область,2009,147185151000.0,188216180515.4153,1395287.0,105487.36639845422
Пензенская область,2010,172166719500.0,216269056041.5101,1388210.0,124020.65933828456
Пензенская область,2011,213401217900.0,248439490101.0501,1379615.0,154681.71765311336
Пензенская область,2012,239962487300.0,261819911098.8359,1370536.0,175086.59918455262
Пензенская область,2013,270436804100.0,282093725625.7666,1361249.0,198668.13793802605
Пензенская область,2014,295238734700.0,297550453992.701,1353718.0,218094.71005039455
Пензенская область,2015,343328597000.0,333028739090.0,1346711.0,254938.58519014102
Пермский край,2004,266325900500.0,367238290039.6266,2767305.0,96240.16886465352
Пермский край,2005,327273268100.0,436018318673.77527,2735163.0,119654.02723713359
Пермский край,2006,383770121400.0,467783824410.10205,2705183.0,141864.75421440988
Пермский край,2007,477794157800.0,538752355342.9824,2682778.0,178096.79287663757
Пермский край,2008,607362664800.0,652861337469.5884,2667158.0,227719.04206649924
Пермский край,2009,539831496700.0,633483933754.7769,2654506.0,203364.2028686317
Пермский край,2010,623116826600.0,680836111363.918,2641102.0,235930.617825438
Пермский край,2011,840101056900.0,847571174104.2837,2631095.0,319297.12036243465
Пермский край,2012,860342688300.0,862815897228.0875,2629087.0,327240.09829267726
Пермский край,2013,880264441500.0,875788610189.1136,2628897.0,334841.73837925185
Пермский край,2014,974192895800.0,938276352117.6458,2627127.0,370820.63250082696
Пермский край,2015,1063780253800.0,1028675505424.6001,2623408.0,405495.5438879503
Приморский край,2004,152301140400.0,209482097550.44925,2038479.0,74713.12699321406
Приморский край,2005,186623252600.0,243308372267.7546,2017456.0,92504.24921287007
Приморский край,2006,215934374800.0,270434660791.68347,1997558.0,108099.17649449978
Приморский край,2007,259041444900.0,304335502735.72314,1982986.0,130632.00895013883
Приморский край,2008,316581941200.0,346956251570.9371,1973497.0,160416.73293650814
Приморский край,2009,368996679000.0,394921774952.7272,1967390.0,187556.44737444023
Приморский край,2010,470679150000.0,450983248051.9239,1959361.0,240220.74033320046
Приморский край,2011,549722771400.0,490884653500.5163,1950957.0,281770.8290854181
Приморский край,2012,557489349100.0,534715312748.135,1945843.0,286502.7389671212
Приморский край,2013,577473872800.0,568668837037.1125,1937946.0,297982.43748793827
Приморский край,2014,642423000000.0,624509034645.0,1928783.0,333071.68302499555
Приморский край,2015,717609859000.0,701104832243.0,1921761.0,373412.6454850525
Псковская область,2004,35815980200.0,42753431353.253426,740635.0,48358.47644251217
Псковская область,2005,40582860800.0,48298746615.736,727645.0,55772.88485456507
Псковская область,2006,51464935300.0,58388745606.223305,714502.0,72029.09900882014
Псковская область,2007,61561873000.0,66140217766.24731,703913.0,87456.650182622
Псковская область,2008,73283152300.0,76365864572.89156,694963.0,105448.99843588796
Псковская область,2009,74647771500.0,82929517623.77808,686114.0,108797.9133205269
Псковская область,2010,87066032700.0,91596131010.82591,676582.0,128685.11532970135
Псковская область,2011,100498453700.0,99274599995.3523,668329.0,150372.72615732672
Псковская область,2012,107547516700.0,106131688972.00372,661855.0,162494.07604384646
Псковская область,2013,114676172100.0,112603480562.61298,655041.0,175067.16694069532
Псковская область,2014,123825593200.0,122198524905.352,648227.0,191021.96175105326
Псковская область,2015,135239497700.0,136186174183.90001,641655.0,210766.68567999938
Республика Адыгея (Адыгея),2004,12493229400.0,25871466772.689137,444074.0,28133.215184856577
Республика Адыгея (Адыгея),2005,17029063200.0,32682528579.99921,442147.0,38514.483192241496
Республика Адыгея (Адыгея),2006,21132403800.0,37904433937.49658,439798.0,48050.24988744833
Республика Адыгея (Адыгея),2007,29085141400.0,44973253299.76009,438252.0,66366.24909869207
Республика Адыгея (Адыгея),2008,36134358300.0,49011570689.08854,438640.0,82378.165010031
Республика Адыгея (Адыгея),2009,41511471900.0,53067792570.90569,439570.0,94436.54457765544
Республика Адыгея (Адыгея),2010,47194502800.0,57790147992.32631,439847.0,107297.5439186808
Республика Адыгея (Адыгея),2011,56803290400.0,65867619315.02579,442482.0,128374.23985608455
Республика Адыгея (Адыгея),2012,65300366900.0,71501990933.02937,447389.0,145958.81190641702
Республика Адыгея (Адыгея),2013,70862274400.0,75552207295.74014,452086.0,156745.12017624965
Республика Адыгея (Адыгея),2014,75622492200.0,77675794108.2144,457171.0,165414.01838699306
Республика Адыгея (Адыгея),2015,84306017500.0,85907831832.50002,462600.0,182243.87699956767
Республика Алтай,2004,8516660200.0,11428271198.313536,202452.0,42067.552802639635
Республика Алтай,2005,8805820600.0,11641662616.813036,202004.0,43592.308073107466
Республика Алтай,2006,11609444000.0,14757855622.745752,201709.0,57555.40902984002
Республика Алтай,2007,15108524200.0,17865921301.0053,202436.0,74633.58394751922
Республика Алтай,2008,18701030100.0,20667365672.01693,203908.0,91713.07697589109
Республика Алтай,2009,19911575000.0,22874422386.522346,205037.0,97112.10659539497
Республика Алтай,2010,22393712200.0,25521728401.268448,205958.0,108729.50892900494
Республика Алтай,2011,26380842500.0,29275357532.7648,206985.0,127452.91929366863
Республика Алтай,2012,30444591200.0,34195326037.983635,207888.0,146447.0830447164
Республика Алтай,2013,33313445400.0,37305702312.48724,208482.0,159790.51141105706
Республика Алтай,2014,39191933200.0,40487696895.4584,209152.0,187384.93153304773
Республика Алтай,2015,42165741100.0,43472879074.1,209910.0,200875.33276165975
Республика Башкортостан,2004,310845117900.0,516655592650.7238,4087782.0,76042.48903194936
Республика Башкортостан,2005,381646548200.0,593390675612.0798,4073803.0,93683.11334642347
Республика Башкортостан,2006,505205812800.0,723965681343.5806,4059848.0,124439.58808310065
Республика Башкортостан,2007,590054086900.0,772195638446.0586,4054130.0,145543.94824536954
Республика Башкортостан,2008,743133352300.0,902997548724.0217,4057097.0,183168.7416642984
Республика Башкортостан,2009,647911673000.0,795244049324.8386,4063959.0,159428.69330128576
Республика Башкортостан,2010,759203278300.0,885782219909.4634,4070315.0,186521.99603716173
Республика Башкортостан,2011,941023622300.0,1014710486483.0825,4072328.0,231077.56111492
Республика Башкортостан,2012,1149384573200.0,1187152436526.11,4075277.0,282038.3922859722
Республика Башкортостан,2013,1163219011400.0,1170995578330.5283,4086645.0,284639.11384522024
Республика Башкортостан,2014,1260010361400.0,1244783136182.481,4100524.0,307280.32841656334
Республика Башкортостан,2015,1316598267100.0,1323181258435.4998,4109848.0,320352.0585432843
Республика Бурятия,2004,63918546600.0,74221530711.06772,972778.0,65707.2287819009
Республика Бурятия,2005,74912937300.0,83003911511.70163,968954.0,77313.20300034883
Республика Бурятия,2006,91712374800.0,96047044235.60529,965748.0,94965.12009344052
Республика Бурятия,2007,107441983000.0,104475480481.86826,964869.0,111353.95893121243
Республика Бурятия,2008,124738459800.0,115080072893.46523,965876.0,129145.41804538056
Республика Бурятия,2009,121187670800.0,120738896648.53035,968165.0,125172.5385652239
Республика Бурятия,2010,133525602500.0,128532501775.3493,970637.0,137564.92128365187
Республика Бурятия,2011,153624137100.0,142465765990.0348,971423.0,158143.40107244733
Республика Бурятия,2012,164737781000.0,152012118316.64645,971285.0,169608.0769290167
Республика Бурятия,2013,176888870600.0,161929127631.16174,972050.0,181975.07391595084
Республика Бурятия,2014,186492870000.0,173673350116.2,974896.0,191295.14327682133
Республика Бурятия,2015,202823397600.0,189639876756.0,978553.0,207268.68917677426
Республика Дагестан,2004,80712352000.0,192068272149.14368,2635106.0,30629.641464138444
Республика Дагестан,2005,90442571100.0,197815187039.32523,2672665.0,33839.845659669285
Республика Дагестан,2006,124153526000.0,235718305333.03223,2714228.0,45741.74535079588
Республика Дагестан,2007,156928771600.0,254654271567.8337,2762218.0,56812.59466124687
Республика Дагестан,2008,216277214200.0,311411926406.75085,2807562.0,77033.81588723598
Республика Дагестан,2009,257832665100.0,340905911460.81775,2847642.0,90542.51380615962
Республика Дагестан,2010,274354210200.0,350145434656.5655,2891481.0,94883.62890850744
Республика Дагестан,2011,330322822100.0,390347735063.3178,2924408.0,112953.74041515411
Республика Дагестан,2012,374710320600.0,423328057692.9948,2944136.0,127273.44137634947
Республика Дагестан,2013,452882195600.0,481319416823.11115,2964340.0,152776.73802600242
Республика Дагестан,2014,528131240900.0,528027727176.7836,2989973.0,176634.11706393334
Республика Дагестан,2015,569297278400.0,577267440297.6,3018701.0,188590.15132667992
Республика Ингушетия,2004,6210354500.0,10156050104.976856,442809.0,14024.90577201457
Республика Ингушетия,2005,7419301200.0,11895187008.690039,425539.0,17435.06752612569
Республика Ингушетия,2006,9033452100.0,14497613903.014412,412065.0,21922.395981216556
Республика Ингушетия,2007,16812420900.0,21363366297.87535,406680.0,41340.66317497787
Республика Ингушетия,2008,19172940800.0,24758998060.84794,407915.0,47002.29410538961
Республика Ингушетия,2009,18953330900.0,27844601338.359375,410473.0,46174.36688893058
Республика Ингушетия,2010,19929048700.0,28732131396.578842,413130.0,48239.17096313509
Республика Ингушетия,2011,26858829400.0,35395743081.34711,421894.0,63662.50622194201
Республика Ингушетия,2012,37413865600.0,42762907718.83803,434667.0,86074.77816351368
Республика Ингушетия,2013,45766656500.0,45805510560.70223,444855.0,102879.94177878185
Республика Ингушетия,2014,51908177000.0,49243834090.944,454487.0,114212.67715028152
Республика Ингушетия,2015,50090979100.0,48688431685.2,463232.0,108133.67621407847
Республика Калмыкия,2004,8518496200.0,10007182688.9403,292674.0,29105.7497420338
Республика Калмыкия,2005,9685700700.0,10653901720.961548,293347.0,33017.89587076056
Республика Калмыкия,2006,12844111100.0,13703232606.935732,293263.0,43797.24377094962
Республика Калмыкия,2007,17225786500.0,17773685765.57314,292333.0,58925.22055327315
Республика Калмыкия,2008,20789738200.0,20989232683.979057,290966.0,71450.74751001835
Республика Калмыкия,2009,23948103900.0,23844088241.903408,289975.0,82586.78817139409
Республика Калмыкия,2010,24404069600.0,25205470446.778645,289287.0,84359.37183489061
Республика Калмыкия,2011,29318700700.0,29629640149.13739,287637.0,101929.51776023251
Республика Калмыкия,2012,35897771800.0,36278485580.70147,284969.0,125970.79612168341
Республика Калмыкия,2013,41165861200.0,40548192687.36691,282421.0,145760.6240329154
Республика Калмыкия,2014,46680558800.0,43916089427.3052,280499.0,166419.69775293316
Республика Калмыкия,2015,51958479900.0,50971268781.9,278766.0,186387.4356987581
Республика Карелия,2004,53964102000.0,60313755320.22324,696224.0,77509.68366502735
Республика Карелия,2005,77124817600.0,80635792768.01718,682821.0,112950.27188677559
Республика Карелия,2006,84228280300.0,83789370538.21634,670537.0,125613.17317314331
Республика Карелия,2007,104603292800.0,95906184118.86345,662218.0,157958.99960435988
Республика Карелия,2008,115208214700.0,110722613396.18375,656585.0,175465.80366593815
Республика Карелия,2009,105924063100.0,116209974632.4182,651242.0,162649.3117765746
Республика Карелия,2010,120511328800.0,126641530811.28062,645650.0,186651.1713776814
Республика Карелия,2011,154953658500.0,159330608619.56702,638809.0,242566.49248836507
Республика Карелия,2012,160841492800.0,162940645903.41635,630375.0,255152.08058695222
Республика Карелия,2013,178636169500.0,179709594957.0701,620815.0,287744.60910255066
Республика Карелия,2014,191192115300.0,192148840644.96115,611733.0,312541.77116487094
Республика Карелия,2015,212049538900.0,212261588438.89996,601899.0,352300.8659260108
Республика Коми,2004,131588042000.0,148995710681.4289,991373.0,132733.1307187103
Республика Коми,2005,171307237700.0,186508965916.28894,972921.0,176075.1774296166
Республика Коми,2006,218490649700.0,219041816711.4334,953884.0,229053.68965199124
Республика Коми,2007,241150452400.0,242729700089.20224,939842.0,256586.16278055246
Республика Коми,2008,291812105000.0,284339909058.32825,928594.0,314251.5512699845
Республика Коми,2009,302629243200.0,299370620885.3619,917149.0,329967.3697512618
Республика Коми,2010,353852985100.0,341172320331.9684,905596.0,390740.4461812994
Республика Коми,2011,435959344200.0,397669175453.7713,891145.0,489212.5795465384
Республика Коми,2012,479051246000.0,429249832418.2483,875128.0,547407.0604528709
Республика Коми,2013,482329883500.0,446936533530.3159,859644.0,561080.9631661478
Республика Коми,2014,484166499500.0,468796633973.3725,845087.0,572919.1189782827
Республика Коми,2015,528403419700.0,520477368404.5,831076.0,635806.3759511765
Республика Крым,2004,0.0,,,
Республика Крым,2005,0.0,,,
Республика Крым,2006,0.0,,,
Республика Крым,2007,0.0,,,
Республика Крым,2008,0.0,,,
Республика Крым,2009,0.0,,,
Республика Крым,2010,0.0,,,
Республика Крым,2011,0.0,,0.0,
Республика Крым,2012,0.0,,0.0,
Республика Крым,2013,0.0,,0.0,
Республика Крым,2014,189439224900.0,217874052557.49002,1884473.0,100526.3672655432
Республика Крым,2015,265970577800.0,281928812468.0,1904256.0,139671.65013527594
Республика Марий Эл,2004,30085564500.0,50365216428.147545,720482.0,41757.55188887439
Республика Марий Эл,2005,33350686200.0,55006152903.46711,715841.0,46589.516666410556
Республика Марий Эл,2006,43663683600.0,64127913940.43835,710984.0,61413.03264208477
Республика Марий Эл,2007,55069167700.0,75306241507.05515,706747.0,77919.2097030479
Республика Марий Эл,2008,65765277500.0,85325434033.3386,703279.0,93512.35782669467
Республика Марий Эл,2009,69271552400.0,89874558420.18088,700499.0,98888.86693628399
Республика Марий Эл,2010,82374437000.0,101206962413.64223,697436.0,118110.38862347226
Республика Марий Эл,2011,97323337600.0,112805184416.99966,694210.0,140192.93527895017
Республика Марий Эл,2012,117201139000.0,123720469065.06938,692112.0,169338.40043229997
Республика Марий Эл,2013,125950238000.0,130477171682.25313,690672.0,182358.97502721986
Республика Марий Эл,2014,143396114100.0,140141595894.3864,689649.0,207926.22638472615
Республика Марий Эл,2015,171689478400.0,162589936044.80002,688676.0,249303.70508047324
Республика Мордовия,2004,38334901800.0,66624128426.98581,875074.0,43807.611470572774
Республика Мордовия,2005,44266977400.0,72579034929.62936,868276.0,50982.6108288148
Республика Мордовия,2006,57974223600.0,84717553305.15005,861304.0,67309.82742446336
Республика Мордовия,2007,77048815200.0,101433508923.28365,854781.0,90138.66148171286
Республика Мордовия,2008,94058335000.0,118835186562.67723,848310.0,110877.31489667692
Республика Мордовия,2009,90862414700.0,123438061041.74486,842073.0,107903.25149957307
Республика Мордовия,2010,105343765100.0,136556498044.78958,836224.0,125975.53418701209
Республика Мордовия,2011,119955167400.0,142136354849.54816,829767.0,144564.88074363043
Республика Мордовия,2012,134315612900.0,155878769384.3135,823329.0,163137.2305603228
Республика Мордовия,2013,148705708600.0,168369819278.35486,817678.0,181863.40906811727
Республика Мордовия,2014,173872692000.0,182113562110.032,813831.0,213647.17244735087
Республика Мордовия,2015,180352298300.0,186844981038.80002,812533.0,221963.0443317379
Республика Саха (Якутия),2004,153496667400.0,216433645436.03174,951569.0,161309.0247790754
Республика Саха (Якутия),2005,183026989200.0,248864071922.74338,953782.0,191896.04039497496
Республика Саха (Якутия),2006,206845025800.0,266083020155.7042,955246.0,216535.87222558376
Республика Саха (Якутия),2007,242656520600.0,279204389899.8622,957514.0,253423.47015291682
Республика Саха (Якутия),2008,309518334200.0,326431383078.8888,958492.0,322922.1883959386
Республика Саха (Якутия),2009,328201747700.0,343729609403.52246,958197.0,342520.11611390975
Республика Саха (Якутия),2010,386825140400.0,390671734422.9853,958298.0,403658.5074788844
Республика Саха (Якутия),2011,486830894700.0,456096425966.25934,957293.0,508549.51900828694
Республика Саха (Якутия),2012,541306795400.0,496216408700.5587,956368.0,566002.6217941211
Республика Саха (Якутия),2013,570284751900.0,532905735525.355,956314.0,596336.2994790414
Республика Саха (Якутия),2014,658140373200.0,652869326951.0411,957588.0,687289.7041316307
Республика Саха (Якутия),2015,747601714300.0,748349316014.2999,960741.0,778151.1503100211
Республика Северная Осетия-Алания,2004,24268032300.0,34158795126.63991,707036.0,34323.61619493208
Республика Северная Осетия-Алания,2005,31182236800.0,41602821446.572784,706644.0,44127.22219391943
Республика Северная Осетия-Алания,2006,43341245700.0,51445879704.10578,707848.0,61229.59406539257
Республика Северная Осетия-Алания,2007,52804746600.0,59075415834.7909,710155.0,74356.6497454781
Республика Северная Осетия-Алания,2008,57707388500.0,64303044086.24884,711585.0,81096.97154942839
Республика Северная Осетия-Алания,2009,64081368300.0,69663938303.14398,711693.0,90040.74551808153
Республика Северная Осетия-Алания,2010,75327402400.0,77108937857.57634,712103.0,105781.61080630189
Республика Северная Осетия-Алания,2011,85876702000.0,85430256880.25227,710705.0,120833.11922668337
Республика Северная Осетия-Алания,2012,97448775700.0,95415522758.33345,707558.0,137725.49487109185
Республика Северная Осетия-Алания,2013,118637539100.0,112125662198.34634,705030.0,168273.0367502092
Республика Северная Осетия-Алания,2014,125960536600.0,117287397891.8704,704346.0,178833.32424689003
Республика Северная Осетия-Алания,2015,126051166300.0,120504914982.79999,704115.0,179020.7086910519
Республика Татарстан (Татарстан),2004,391115991800.0,633267280912.5441,3770636.0,103726.79616913434
Республика Татарстан (Татарстан),2005,482759201500.0,740899969553.5028,3764883.0,128226.88022443194
Республика Татарстан (Татарстан),2006,605911527400.0,857054606388.3025,3762353.0,161045.90063718104
Республика Татарстан (Татарстан),2007,757401405900.0,967782499641.6218,3764942.0,201172.1311775852
Республика Татарстан (Татарстан),2008,926056686200.0,1098685836730.4421,3770152.0,245628.47497925814
Республика Татарстан (Татарстан),2009,885063978700.0,1087009885307.647,3778992.0,234206.36473959193
Республика Татарстан (Татарстан),2010,1001622796400.0,1179447786686.7368,3785971.0,264561.6663202122
Республика Татарстан (Татарстан),2011,1305947005800.0,1454873006594.8918,3799963.0,343673.6109798964
Республика Татарстан (Татарстан),2012,1437001009200.0,1517414206153.8633,3826898.0,375500.21171194006
Республика Татарстан (Татарстан),2013,1551472119900.0,1599893564762.0789,3854481.0,402511.2900802987
Республика Татарстан (Татарстан),2014,1661413766400.0,1678027904064.0,3881043.0,428084.34907832765
Республика Татарстан (Татарстан),2015,1867258739500.0,1885931326895.0,3906797.0,477951.30883432133
Республика Тыва,2004,9838472800.0,12235683476.322262,304512.0,32308.98224043716
Республика Тыва,2005,11662555800.0,14518735415.645359,303478.0,38429.65816302994
Республика Тыва,2006,15146800100.0,18148486073.389664,302623.0,50051.714839916334
Республика Тыва,2007,19384169000.0,21869667461.982544,303070.0,63959.379021348206
Республика Тыва,2008,23870526700.0,26904375529.80818,304545.0,78380.95092679243
Республика Тыва,2009,26921881200.0,30434849577.15696,306315.0,87889.52940600362
Республика Тыва,2010,30772759200.0,33386006655.413654,307728.0,99999.86741537982
Республика Тыва,2011,33398872500.0,35911924289.87916,308888.0,108126.1573774313
Республика Тыва,2012,37369119200.0,39354462968.152725,310397.0,120391.36718460552
Республика Тыва,2013,41298637500.0,43062127150.80195,311944.0,132391.1904059703
Республика Тыва,2014,45947933600.0,45803013817.4256,313916.0,146370.15507333173
Республика Тыва,2015,47289593900.0,47809779432.899994,316164.0,149572.9871206083
Республика Хакасия,2004,33102876600.0,44552780538.49527,539694.0,61336.38061568222
Республика Хакасия,2005,41727549500.0,54471996613.1123,535899.0,77864.57802682968
Республика Хакасия,2006,53689307400.0,68244518054.251175,532482.0,100828.39870643515
Республика Хакасия,2007,63722030100.0,78182547532.95184,531224.0,119953.22142824873
Республика Хакасия,2008,72308815500.0,86301500524.31856,531590.0,136023.6563893226
Республика Хакасия,2009,81019866700.0,97184172940.06824,532307.0,152205.14984773824
Республика Хакасия,2010,96039823700.0,112720907643.021,532513.0,180352.07347050682
Республика Хакасия,2011,113088079000.0,126289497089.80632,532368.0,212424.6367174586
Республика Хакасия,2012,130638504500.0,138414311300.076,533080.0,245063.60114804533
Республика Хакасия,2013,141850515500.0,144513152517.55875,534446.0,265415.99244825484
Республика Хакасия,2014,158372754600.0,158337120730.21497,536227.0,295346.475653035
Республика Хакасия,2015,170413137700.0,172969334765.49997,538067.0,316713.60202353983
Ростовская область,2004,221167440900.0,389089373396.49554,4364117.0,50678.623167069076
Ростовская область,2005,263051544500.0,432903730008.5838,4342579.0,60574.95891266457
Ростовская область,2006,340012498400.0,498715075108.16394,4323547.0,78642.02665080315
Ростовская область,2007,450434739600.0,587791337606.5806,4306132.0,104603.09614289575
Ростовская область,2008,576125729100.0,682223978625.0466,4295041.0,134137.42245999514
Ростовская область,2009,555917065300.0,737997449156.4491,4288622.0,129626.03495948116
Ростовская область,2010,659667403700.0,823053851302.3519,4279999.0,154127.9340719472
Ростовская область,2011,765967230200.0,894833354744.4774,4269623.0,179399.265508922
Ростовская область,2012,843560315500.0,961444566073.96,4262716.0,197892.68520351814
Ростовская область,2013,917689136200.0,1016455392775.9596,4258577.0,215491.96743419222
Ростовская область,2014,1007758755200.0,1081607316781.056,4255725.0,236800.72260308173
Ростовская область,2015,1189144016300.0,1227196624821.6,4254694.0,279489.9036922514
Рязанская область,2004,69996031700.0,95275886744.9599,1204865.0,58094.501624663346
Рязанская область,2005,84382650800.0,108664517819.03644,1194108.0,70665.84496544702
Рязанская область,2006,105491925200.0,125785348021.24518,1185158.0,89010.85357395385
Рязанская область,2007,121305197000.0,138544645688.5578,1177921.0,102982.45552970021
Рязанская область,2008,150151166100.0,165212040348.13605,1171121.0,128211.48805289975
Рязанская область,2009,153634135800.0,180602957726.05307,1164855.0,131891.2103223148
Рязанская область,2010,179127903300.0,201504193503.22498,1156822.0,154844.82772630535
Рязанская область,2011,214142634800.0,221816660617.166,1150716.0,186095.1223412206
Рязанская область,2012,253881534500.0,250456805189.22638,1148299.0,221093.57797925454
Рязанская область,2013,279286512200.0,268799105373.46634,1145708.0,243767.61984729095
Рязанская область,2014,295611690400.0,287385112667.8584,1142318.0,258782.30965457956
Рязанская область,2015,323131804900.0,320223618655.9,1138164.0,283906.19005696895
Самарская область,2004,327118470900.0,388073720210.6595,3227213.0,101362.5288755344
Самарская область,2005,401812233000.0,468717715283.37506,3225459.0,124575.21022589343
Самарская область,2006,487713508800.0,534701460744.35455,3224790.0,151238.84308745686
Самарская область,2007,584968617500.0,593271463603.3069,3222438.0,181529.8285025189
Самарская область,2008,699295594900.0,683257378935.0016,3221226.0,217089.88903603784
Самарская область,2009,583999881300.0,709708894700.7887,3221211.0,181298.23886109915
Самарская область,2010,695651247800.0,779164791556.0986,3218110.0,216167.64119312266
Самарская область,2011,834149298600.0,882237634646.3602,3216169.0,259361.15253893685
Самарская область,2012,937434477800.0,944263960464.227,3218119.0,291298.88540479704
Самарская область,2013,1048545756100.0,1013612971904.4807,3219640.0,325671.7384862904
Самарская область,2014,1149147758000.0,1090150512104.2799,3222293.0,356624.2293919268
Самарская область,2015,1264910264700.0,1237082238876.5999,3222676.0,392503.0827486226
Саратовская область,2004,151636858600.0,236692813958.77527,2627551.0,57710.33886687642
Саратовская область,2005,170930498200.0,252659675695.50497,2603403.0,65656.5649651629
Саратовская область,2006,204291215200.0,285957933214.02563,2581813.0,79127.0379380691
Саратовская область,2007,252867209900.0,327127996334.14496,2565359.0,98569.91161860776
Саратовская область,2008,321747195800.0,383981839877.1939,2551809.0,126085.92406406593
Саратовская область,2009,326370432900.0,398261080334.5644,2540365.0,128473.83462612655
Саратовская область,2010,376169412700.0,449588089039.61597,2527358.0,148838.99024198393
Саратовская область,2011,431027961600.0,476994099712.8724,2517102.0,171239.76763754507
Саратовская область,2012,478275789600.0,499792804889.345,2515327.0,190144.57746448077
Саратовская область,2013,526178926900.0,527182208045.288,2515480.0,209176.35079587196
Саратовская область,2014,566646150500.0,566028506195.9551,2516576.0,225165.52271816944
Саратовская область,2015,625176880600.0,630803472525.4,2518281.0,248255.40938441738
Сахалинская область,2004,91729595100.0,173546889320.3141,533298.0,172004.38610307933
Сахалинская область,2005,121014080400.0,210433251997.0635,525467.0,230298.1545939136
Сахалинская область,2006,166105424500.0,257436083903.3127,517287.0,321108.83223433024
Сахалинская область,2007,286272965600.0,351287415078.06506,511408.0,559774.1247692645
Сахалинская область,2008,333581620800.0,427732678250.18787,507130.0,657783.2524204839
Сахалинская область,2009,392380063300.0,453675893634.24457,503088.0,779943.1974127786
Сахалинская область,2010,487659526900.0,522073594485.5308,499009.0,977255.9751427328
Сахалинская область,2011,600247850800.0,616114344528.9495,495226.0,1212068.5319429918
Сахалинская область,2012,641886392000.0,675747207342.4669,491686.0,1305480.3106047355
Сахалинская область,2013,671743572400.0,697415596506.4108,487540.0,1377822.4810271978
Сахалинская область,2014,799165407800.0,823939535441.7999,483000.0,1654586.76563147
Сахалинская область,2015,837495152900.0,837495152900.0,479031.0,1748310.9713150088
Свердловская область,2004,364368819200.0,580025996819.1239,4414103.0,82546.51493179928
Свердловская область,2005,475575459400.0,691371655882.8215,4375233.0,108697.1732476876
Свердловская область,2006,653908254500.0,852577931491.0302,4343502.0,150548.62516467128
Свердловская область,2007,820792498300.0,978212760714.5143,4325347.0,189763.38737678155
Свердловская область,2008,923550807800.0,1073833312322.1852,4317226.0,213922.27504420662
Свердловская область,2009,825267405000.0,1085471705472.2074,4311404.0,191415.00193440466
Свердловская область,2010,1046600115800.0,1235718084555.001,4302850.0,243234.16242722847
Свердловская область,2011,1291019114900.0,1399727247698.7764,4302363.0,300072.1033766793
Свердловская область,2012,1484879017600.0,1503184690381.008,4311585.0,344392.84337430436
Свердловская область,2013,1568655192200.0,1556856531779.35,4318067.0,363277.1775426366
Свердловская область,2014,1659783871100.0,1645654131005.326,4323830.0,383868.90120564407
Свердловская область,2015,1822834946200.0,1857468810177.8003,4328434.0,421130.35481192503
Смоленская область,2004,56113940200.0,83331390415.72983,1035715.0,54178.939380041804
Смоленская область,2005,65525619200.0,92674381824.95967,1028870.0,63686.97619718721
Смоленская область,2006,79043381100.0,105266348055.89903,1021671.0,77366.76591583788
Смоленская область,2007,95703383400.0,116929701538.954,1013459.0,94432.41749296222
Смоленская область,2008,121601326200.0,138077714415.8429,1004864.0,121012.72032832303
Смоленская область,2009,125348943100.0,149196137502.00153,996865.0,125743.14786856796
Смоленская область,2010,154681143800.0,171423357495.2654,987953.0,156567.31018580843
Смоленская область,2011,180811518400.0,191386823195.31857,980584.0,184391.66700660015
Смоленская область,2012,201817007300.0,205010442622.12335,974559.0,207085.46870943677
Смоленская область,2013,225887065900.0,219580260167.49664,966118.0,233808.98182209628
Смоленская область,2014,234710091300.0,227247953367.29907,958772.0,244802.8220473689
Смоленская область,2015,256706829100.0,250802572030.69998,952054.0,269634.7361599237
Ставропольский край,2004,122235355100.0,192260690316.79184,2740090.0,44609.978175899334
Ставропольский край,2005,146569288100.0,212866922107.6929,2743995.0,53414.56092303375
Ставропольский край,2006,181675142700.0,243856003184.10263,2746976.0,66136.41426062696
Ставропольский край,2007,222239642100.0,284913343154.13916,2753377.0,80715.29692446766
Ставропольский край,2008,274992038400.0,327337436304.1784,2763647.0,99503.31514842524
Ставропольский край,2009,277250999400.0,337795697011.3392,2772657.0,99994.69800988727
Ставропольский край,2010,330790817700.0,385672033667.86237,2781610.0,118920.63146882561
Ставропольский край,2011,396791559500.0,433573477936.16986,2791688.0,142133.20381790516
Ставропольский край,2012,431753409900.0,468962459037.2209,2805376.0,153902.1542566843
Ставропольский край,2013,480905304500.0,508122884649.5888,2820251.0,170518.61855558248
Ставропольский край,2014,540796825000.0,547846652410.7,2835493.0,190724.09101344986
Ставропольский край,2015,621198289900.0,623683083059.6,2850555.0,217921.8748278844
Тамбовская область,2004,56775009800.0,103547624299.67336,1156341.0,49098.846966422534
Тамбовская область,2005,63614803100.0,111026031898.41379,1144689.0,55573.874738029284
Тамбовская область,2006,79766215600.0,129864615396.09196,1132782.0,70416.21035644987
Тамбовская область,2007,106039612300.0,156234772308.89627,1121726.0,94532.54386543595
